"index",	"x_prescribed",	"y_prescribed",	"z_prescribed",	"x_match",	"y_match",	"z_match",	"u",	"v"
347619,	+2.950206937915760e-01,	-4.143482122341320e-04,	+1.513990996812690e-01,	+2.950213199592905e-01,	-4.126648476375546e-04,	+1.513995062838059e-01,	0.892643253229617,	0.600138395627834
347668,	+2.950208884470110e-01,	-5.118460032436550e-04,	+1.517461298872310e-01,	+2.950215223044954e-01,	-5.099285650513021e-04,	+1.517465934678730e-01,	0.890174710774520,	0.600144371377540
347717,	+2.950210240452200e-01,	-6.184657539360750e-04,	+1.520933042659110e-01,	+2.950216598111872e-01,	-6.163010665901458e-04,	+1.520938670512802e-01,	0.887681072551379,	0.600150156470762
347766,	+2.950210874126330e-01,	-7.331648936184180e-04,	+1.524377368567630e-01,	+2.950217141000013e-01,	-7.315208841481004e-04,	+1.524381294395418e-01,	0.885183457160159,	0.600155673931638
347815,	+2.950210708704920e-01,	-8.557171853516320e-04,	+1.527790324241280e-01,	+2.950216883955415e-01,	-8.542486937657682e-04,	+1.527793439938525e-01,	0.882684960184012,	0.600160982261618
347864,	+2.950209623124840e-01,	-9.878062051447590e-04,	+1.531218974883530e-01,	+2.950215872462901e-01,	-9.862032928241071e-04,	+1.531222809002093e-01,	0.880149973056515,	0.600166350261772
347913,	+2.950207500310360e-01,	-1.126998566392920e-03,	+1.534601299636850e-01,	+2.950213644510462e-01,	-1.125264859200071e-03,	+1.534605718965437e-01,	0.877623903654012,	0.600171223999074
347962,	+2.950204242941900e-01,	-1.274109810998680e-03,	+1.537960899845900e-01,	+2.950210359491057e-01,	-1.272836398747749e-03,	+1.537963463257797e-01,	0.875088444855513,	0.600176117442221
348011,	+2.950199694917130e-01,	-1.430271151601830e-03,	+1.541324623288300e-01,	+2.950205939034279e-01,	-1.429133094848417e-03,	+1.541325973594749e-01,	0.872523422592871,	0.600181003790433
348060,	+2.950193745350100e-01,	-1.593144705045030e-03,	+1.544642112801070e-01,	+2.950199882877849e-01,	-1.591800027657541e-03,	+1.544644242801100e-01,	0.869965704049544,	0.600185199183887
348109,	+2.950186249476740e-01,	-1.764046156845050e-03,	+1.547943892564410e-01,	+2.950192338162405e-01,	-1.762903680273080e-03,	+1.547944904076088e-01,	0.867391426704719,	0.600189340375721
348158,	+2.950177052011920e-01,	-1.943625892362910e-03,	+1.551240897610830e-01,	+2.950183241700261e-01,	-1.942775219199596e-03,	+1.551240038497024e-01,	0.864791149342990,	0.600193532743723
348207,	+2.950166087209050e-01,	-2.129305046274040e-03,	+1.554489247996080e-01,	+2.950172321372897e-01,	-2.128430388124704e-03,	+1.554488311993169e-01,	0.862199042596768,	0.600197218202440
348256,	+2.950153197342910e-01,	-2.321728411131300e-03,	+1.557703013603540e-01,	+2.950159400960048e-01,	-2.320711333652835e-03,	+1.557702633972133e-01,	0.859603537175104,	0.600200447060358
348305,	+2.950138150466590e-01,	-2.522330403217480e-03,	+1.560907232302540e-01,	+2.950144537637421e-01,	-2.521741797952570e-03,	+1.560903866691628e-01,	0.856983522878661,	0.600203906757446
348354,	+2.950120871229610e-01,	-2.729844356661760e-03,	+1.564081748277850e-01,	+2.950127214493066e-01,	-2.729311280931303e-03,	+1.564077646848649e-01,	0.854354547293274,	0.600206610191347
348403,	+2.950101176088730e-01,	-2.944508328673390e-03,	+1.567232004462630e-01,	+2.950107511381075e-01,	-2.943688198376883e-03,	+1.567229341558332e-01,	0.851711547237648,	0.600208864741864
348452,	+2.950078837394550e-01,	-3.167005231071390e-03,	+1.570367430812180e-01,	+2.950084891973956e-01,	-3.166604029457569e-03,	+1.570361377150504e-01,	0.849045009418001,	0.600210790048321
348501,	+2.950053859930390e-01,	-3.395665180868930e-03,	+1.573466252154800e-01,	+2.950060365696970e-01,	-3.395347399844076e-03,	+1.573459231344513e-01,	0.846372934344177,	0.600213170326098
348550,	+2.950026003572460e-01,	-3.631254510221090e-03,	+1.576539554097330e-01,	+2.950032426806178e-01,	-3.630642980336675e-03,	+1.576534192418685e-01,	0.843685004930419,	0.600214274908942
348599,	+2.949995157695480e-01,	-3.873447110188160e-03,	+1.579583591125190e-01,	+2.950000895421637e-01,	-3.873205415180113e-03,	+1.579574855389400e-01,	0.840982834689219,	0.600214675178016
348648,	+2.949961230815440e-01,	-4.121627055906760e-03,	+1.582592490805750e-01,	+2.949967830710224e-01,	-4.121412758805649e-03,	+1.582583425470108e-01,	0.838271214111005,	0.600216555050417
348697,	+2.949923877813610e-01,	-4.376902002789870e-03,	+1.585579662233200e-01,	+2.949930379050217e-01,	-4.376449772800222e-03,	+1.585571241982794e-01,	0.835537531607507,	0.600216615530991
348746,	+2.949883107711010e-01,	-4.638142836810700e-03,	+1.588532696835200e-01,	+2.949889163966305e-01,	-4.637973286492427e-03,	+1.588522025466306e-01,	0.832790104168239,	0.600216214053312
348795,	+2.949838624240070e-01,	-4.906015474290250e-03,	+1.591459425287100e-01,	+2.949845191447023e-01,	-4.905695225822413e-03,	+1.591449618848929e-01,	0.830022431145932,	0.600216363520258
348844,	+2.949790325506900e-01,	-5.180025877679090e-03,	+1.594355415501960e-01,	+2.949796961628973e-01,	-5.179678495639722e-03,	+1.594345017322467e-01,	0.827238014925698,	0.600215634884386
348893,	+2.949738124495330e-01,	-5.459961837506730e-03,	+1.597219137666920e-01,	+2.949744833255812e-01,	-5.459631829991689e-03,	+1.597207527990093e-01,	0.824438259268616,	0.600214618121080
348942,	+2.949681819922170e-01,	-5.745987526374670e-03,	+1.600053017775310e-01,	+2.949688458834195e-01,	-5.745363826892836e-03,	+1.600044413317459e-01,	0.821620338400460,	0.600212699029746
348991,	+2.949621474975630e-01,	-6.037035583058540e-03,	+1.602848556437100e-01,	+2.949627723447921e-01,	-6.036623439496834e-03,	+1.602837350079439e-01,	0.818793619280160,	0.600210590781285
349040,	+2.949556785150410e-01,	-6.333891793557270e-03,	+1.605613579409410e-01,	+2.949563225401036e-01,	-6.333263258295037e-03,	+1.605603758051181e-01,	0.815950381600351,	0.600208504363656
349089,	+2.949487648070680e-01,	-6.636031850053180e-03,	+1.608344943148790e-01,	+2.949494170425691e-01,	-6.635370018811571e-03,	+1.608334898853508e-01,	0.813093654599277,	0.600206127106591
349138,	+2.949413921166460e-01,	-6.943544790734850e-03,	+1.611045370890630e-01,	+2.949420354255078e-01,	-6.942831714060408e-03,	+1.611035388277691e-01,	0.810221454772700,	0.600203154882305
349187,	+2.949335625148640e-01,	-7.255724571017220e-03,	+1.613708953345530e-01,	+2.949342228490472e-01,	-7.254821029626430e-03,	+1.613700538652465e-01,	0.807339840356541,	0.600200078487236
349236,	+2.949252532756350e-01,	-7.572807462608160e-03,	+1.616340356117150e-01,	+2.949259110959540e-01,	-7.571935731047081e-03,	+1.616331184859393e-01,	0.804444575702564,	0.600196728551061
349285,	+2.949164597446200e-01,	-7.894459854286370e-03,	+1.618937704450940e-01,	+2.949171132724184e-01,	-7.893326123592856e-03,	+1.618931375722576e-01,	0.801538105016104,	0.600192596280878
349334,	+2.949071639646150e-01,	-8.220744915627100e-03,	+1.621503456980290e-01,	+2.949078171803833e-01,	-8.219692976445151e-03,	+1.621495661093664e-01,	0.798618102676441,	0.600188818855598
349383,	+2.948973571882000e-01,	-8.551676058345611e-03,	+1.624039178742550e-01,	+2.948980184681693e-01,	-8.550393304262667e-03,	+1.624034041005483e-01,	0.795683516558002,	0.600184345365052
349432,	+2.948870302653480e-01,	-8.887169149872700e-03,	+1.626545280342670e-01,	+2.948876932662600e-01,	-8.885916990049470e-03,	+1.626539163113224e-01,	0.792733735950489,	0.600180207516444
349481,	+2.948761792573730e-01,	-9.226853391552320e-03,	+1.629021068669280e-01,	+2.948768441738961e-01,	-9.225405991258494e-03,	+1.629017222311317e-01,	0.789770698887527,	0.600175404569705
349530,	+2.948648081151340e-01,	-9.570127304973180e-03,	+1.631463956497190e-01,	+2.948654797296403e-01,	-9.568688317901206e-03,	+1.631459536694760e-01,	0.786797922862642,	0.600170954632649
349579,	+2.948529099228810e-01,	-9.917061534615150e-03,	+1.633875929663160e-01,	+2.948535667634348e-01,	-9.915454831414787e-03,	+1.633873435510899e-01,	0.783813843468338,	0.600165740664725
349628,	+2.948404777315160e-01,	-1.026733899911160e-02,	+1.636256688993410e-01,	+2.948411527925004e-01,	-1.026572063563586e-02,	+1.636254226176718e-01,	0.780819127894310,	0.600161226033148
349677,	+2.948274513108100e-01,	-1.062195995938790e-02,	+1.638614897979530e-01,	+2.948281378934696e-01,	-1.062018755744390e-02,	+1.638614235570973e-01,	0.777804395584462,	0.600155957381746
349726,	+2.948138545378110e-01,	-1.098030960780240e-02,	+1.640947369988250e-01,	+2.948145204150801e-01,	-1.097851462216371e-02,	+1.640946923556733e-01,	0.774773131448193,	0.600150579547539
349775,	+2.947997346697350e-01,	-1.134121718669580e-02,	+1.643248083258750e-01,	+2.948004103573905e-01,	-1.133924951329938e-02,	+1.643249621178217e-01,	0.771735439814551,	0.600145321827687
349824,	+2.947850642404360e-01,	-1.170501130787470e-02,	+1.645519493396610e-01,	+2.947857510840666e-01,	-1.170302383046868e-02,	+1.645521410902774e-01,	0.768687635847907,	0.600140639270047
349873,	+2.947697374840920e-01,	-1.207336913508440e-02,	+1.647773403916040e-01,	+2.947704681330157e-01,	-1.207120525066113e-02,	+1.647778212790544e-01,	0.765616099333109,	0.600135573190706
349922,	+2.947537333569690e-01,	-1.244626102074630e-02,	+1.650009960714450e-01,	+2.947544038776426e-01,	-1.244405843370082e-02,	+1.650014710575113e-01,	0.762520919152762,	0.600129407085812
349971,	+2.947370662430350e-01,	-1.282343694476190e-02,	+1.652228120968950e-01,	+2.947377619704817e-01,	-1.282105399267245e-02,	+1.652235888409087e-01,	0.759404058624145,	0.600123706501079
350020,	+2.947196886027680e-01,	-1.320600548719350e-02,	+1.654435580342600e-01,	+2.947203842644079e-01,	-1.320359240695096e-02,	+1.654443512186892e-01,	0.756256144744627,	0.600118453884077
350069,	+2.947014801757350e-01,	-1.359548509660580e-02,	+1.656640526752850e-01,	+2.947021598402679e-01,	-1.359296117687577e-02,	+1.656650513340644e-01,	0.753064979050495,	0.600112432982585
350118,	+2.946824678860180e-01,	-1.399001228615580e-02,	+1.658833261886810e-01,	+2.946831708321603e-01,	-1.398736621218599e-02,	+1.658844641681705e-01,	0.749846095516147,	0.600106326706034
350167,	+2.946627176919930e-01,	-1.438795262589580e-02,	+1.661005651109900e-01,	+2.946634272623410e-01,	-1.438527874753487e-02,	+1.661017667345066e-01,	0.746612073059136,	0.600099682619338
350216,	+2.946421229532480e-01,	-1.479180839993620e-02,	+1.663171873505150e-01,	+2.946428542625747e-01,	-1.478903591316844e-02,	+1.663186190758562e-01,	0.743342814443968,	0.600092688872011
350265,	+2.946205699773800e-01,	-1.520343368139020e-02,	+1.665342793270880e-01,	+2.946212819064141e-01,	-1.520061328228816e-02,	+1.665356969363687e-01,	0.740023840114369,	0.600085591639911
350314,	+2.945980797864910e-01,	-1.562106590939230e-02,	+1.667509326150210e-01,	+2.945987966300743e-01,	-1.561818884298057e-02,	+1.667523663790584e-01,	0.736668956869510,	0.600078137234132
350363,	+2.945748809515230e-01,	-1.604070453013110e-02,	+1.669652216824560e-01,	+2.945756014075396e-01,	-1.603781036059029e-02,	+1.669667628954547e-01,	0.733309483702858,	0.600070318114621
350412,	+2.945508795692930e-01,	-1.646457551439440e-02,	+1.671784437865840e-01,	+2.945516126650126e-01,	-1.646170551164433e-02,	+1.671798932642163e-01,	0.729928326039354,	0.600063494462942
350461,	+2.945260670558110e-01,	-1.689302037449070e-02,	+1.673908893694820e-01,	+2.945268025276780e-01,	-1.689018880429409e-02,	+1.673922374069784e-01,	0.726522098541156,	0.600057343014587
350510,	+2.945007432547080e-01,	-1.732118484290270e-02,	+1.676003779753730e-01,	+2.945014792588896e-01,	-1.731839116461686e-02,	+1.676016281351936e-01,	0.723128865694838,	0.600052196821730
350559,	+2.944750065333680e-01,	-1.774783333512800e-02,	+1.678064797751390e-01,	+2.944757482859827e-01,	-1.774510307403732e-02,	+1.678075540036586e-01,	0.719758237639790,	0.600048906522404
350608,	+2.944489007281940e-01,	-1.817324755439770e-02,	+1.680094813854850e-01,	+2.944496278380631e-01,	-1.817059067981607e-02,	+1.680103071674680e-01,	0.716407972875199,	0.600047854080923
277353,	+2.980045555460200e-01,	-1.489772550693400e-03,	+1.410564738391860e-01,	+2.980052428782531e-01,	-1.489856089904593e-03,	+1.410577335653131e-01,	0.953831104748621,	0.639935868254201
350706,	+2.980058287706660e-01,	-1.323085000737020e-03,	+1.414667068706220e-01,	+2.980064835124697e-01,	-1.323017836554311e-03,	+1.414678311083175e-01,	0.951776149702847,	0.639943478427661
350755,	+2.980069675282150e-01,	-1.165028540942570e-03,	+1.418761524218510e-01,	+2.980076171442754e-01,	-1.164791072745783e-03,	+1.418771907537693e-01,	0.949721727621190,	0.639951349963917
350804,	+2.980079882693870e-01,	-1.015222249962070e-03,	+1.422857689322290e-01,	+2.980086497837325e-01,	-1.014872931063984e-03,	+1.422867348875493e-01,	0.947655346124447,	0.639959371985835
350853,	+2.980089016744790e-01,	-8.741639731478100e-04,	+1.426948260867110e-01,	+2.980095535378293e-01,	-8.737082051641122e-04,	+1.426957210868951e-01,	0.945572483864898,	0.639967019410446
350902,	+2.980097188899730e-01,	-7.422426601512259e-04,	+1.431027443250570e-01,	+2.980103764512890e-01,	-7.417474413137135e-04,	+1.431035901608384e-01,	0.943467701553844,	0.639974779296905
350951,	+2.980104507372970e-01,	-6.200614813399120e-04,	+1.435085488434540e-01,	+2.980111141256180e-01,	-6.195400396605415e-04,	+1.435093492311394e-01,	0.941341119629972,	0.639982440546408
351000,	+2.980111099639580e-01,	-5.077350698847580e-04,	+1.439123897037330e-01,	+2.980117683053469e-01,	-5.071694909411505e-04,	+1.439131428338009e-01,	0.939191381454136,	0.639989868368420
351049,	+2.980117067575250e-01,	-4.055850829024350e-04,	+1.443132054645520e-01,	+2.980123787384336e-01,	-4.050050811244297e-04,	+1.443139155985305e-01,	0.937024095132387,	0.639997446827204
351098,	+2.980122509623460e-01,	-3.139532405721040e-04,	+1.447100409501350e-01,	+2.980129050897304e-01,	-3.132959086152610e-04,	+1.447106977276887e-01,	0.934844770300998,	0.640004498461904
351147,	+2.980127543598180e-01,	-2.325234905905430e-04,	+1.451041551004710e-01,	+2.980134147009986e-01,	-2.317525130420235e-04,	+1.451047613397871e-01,	0.932646685748499,	0.640011795267276
351196,	+2.980132238511200e-01,	-1.617325912653260e-04,	+1.454936423096400e-01,	+2.980138830679178e-01,	-1.607432724987373e-04,	+1.454941940007515e-01,	0.930440896872371,	0.640018895562781
351245,	+2.980136675024690e-01,	-1.013424993645760e-04,	+1.458789203527300e-01,	+2.980143215068749e-01,	-1.000980548172504e-04,	+1.458794103916514e-01,	0.928225685929807,	0.640025851552704
351294,	+2.980140939077710e-01,	-5.113366181181870e-05,	+1.462618497950140e-01,	+2.980147559412777e-01,	-4.948565702393275e-05,	+1.462622654302199e-01,	0.925990832934771,	0.640032931377065
351343,	+2.980145061842140e-01,	-1.127885091937250e-05,	+1.466404509530060e-01,	+2.980151796538805e-01,	-9.521085678968504e-06,	+1.466408480295398e-01,	0.923746596247574,	0.640039973186419
351392,	+2.980149105024430e-01,	+1.842401084773490e-05,	+1.470166753464170e-01,	+2.980155745914356e-01,	+1.986403256575099e-05,	+1.470171279718974e-01,	0.921481210408077,	0.640046684553487
351441,	+2.980153083429180e-01,	+3.795881135481240e-05,	+1.473891399821320e-01,	+2.980159908202663e-01,	+3.917714526194965e-05,	+1.473895816551313e-01,	0.919206327959637,	0.640053682941944
351490,	+2.980157027978170e-01,	+4.741307817292810e-05,	+1.477591032127150e-01,	+2.980163651134281e-01,	+4.856581287464816e-05,	+1.477595357325198e-01,	0.916914473956088,	0.640060105566584
351539,	+2.980160941891030e-01,	+4.682626405538900e-05,	+1.481262794309540e-01,	+2.980167671634193e-01,	+4.808928493553893e-05,	+1.481267142023611e-01,	0.914607956376391,	0.640066868825465
351588,	+2.980164820161340e-01,	+3.630940085725190e-05,	+1.484905769438720e-01,	+2.980171490434716e-01,	+3.784681713734374e-05,	+1.484909444875205e-01,	0.912288575997999,	0.640073333615965
351637,	+2.980168658427030e-01,	+1.585827339566120e-05,	+1.488530260722080e-01,	+2.980175300784307e-01,	+1.788827845266528e-05,	+1.488534600960268e-01,	0.909949160839886,	0.640079774933479
351686,	+2.980172414441670e-01,	-1.431100841827960e-05,	+1.492119678454370e-01,	+2.980178722001550e-01,	-1.234617198538261e-05,	+1.492124373258999e-01,	0.907599884714618,	0.640085706846043
351735,	+2.980176078341500e-01,	-5.428789555085350e-05,	+1.495698261130200e-01,	+2.980182778040767e-01,	-5.265353695915621e-05,	+1.495702666813733e-01,	0.905226888333198,	0.640092546371647
351784,	+2.980179583694570e-01,	-1.037056091046130e-04,	+1.499243556517800e-01,	+2.980186111300792e-01,	-1.021647779865751e-04,	+1.499247934268955e-01,	0.902846879914052,	0.640098522194955
351833,	+2.980182907429180e-01,	-1.628724017885130e-04,	+1.502784909868930e-01,	+2.980189744247699e-01,	-1.611572030238471e-04,	+1.502789297313103e-01,	0.900441196620435,	0.640105069381992
351882,	+2.980185960434390e-01,	-2.312152540393740e-04,	+1.506297569860260e-01,	+2.980192819075983e-01,	-2.290894291688071e-04,	+1.506302522351909e-01,	0.898027227229777,	0.640111100465823
351931,	+2.980188691897610e-01,	-3.086954704556740e-04,	+1.509789726490790e-01,	+2.980195377660397e-01,	-3.064841187885827e-04,	+1.509794815520514e-01,	0.895599520751383,	0.640116776895493
351980,	+2.980191038297770e-01,	-3.956139859613500e-04,	+1.513283922081080e-01,	+2.980197698504036e-01,	-3.938306149533406e-04,	+1.513288367074101e-01,	0.893143352351794,	0.640122594994996
352029,	+2.980192891164620e-01,	-4.907187067365390e-04,	+1.516735171504640e-01,	+2.980199645318906e-01,	-4.890078148746170e-04,	+1.516739662166371e-01,	0.890692836786038,	0.640128400259538
352078,	+2.980194186735890e-01,	-5.948299872897820e-04,	+1.520188274910870e-01,	+2.980200637663708e-01,	-5.929764377679582e-04,	+1.520193105384349e-01,	0.888217778762593,	0.640133554778760
352127,	+2.980194798534310e-01,	-7.069281087889750e-04,	+1.523612474434980e-01,	+2.980201446008203e-01,	-7.047378857898603e-04,	+1.523618207897197e-01,	0.885740470007307,	0.640139164241574
352176,	+2.980194654000600e-01,	-8.267988493667530e-04,	+1.527006544275020e-01,	+2.980201037673210e-01,	-8.251454590272201e-04,	+1.527010773762552e-01,	0.883260735772290,	0.640144081738584
352225,	+2.980193637073370e-01,	-9.561207756371820e-04,	+1.530416978824670e-01,	+2.980200391235951e-01,	-9.546805701694042e-04,	+1.530420086493199e-01,	0.880745198782832,	0.640149705347740
352274,	+2.980191635626840e-01,	-1.092431628957070e-03,	+1.533780851140430e-01,	+2.980198422285223e-01,	-1.090931353091224e-03,	+1.533784282704886e-01,	0.878239000318415,	0.640154594561408
352323,	+2.980188555420030e-01,	-1.236618430591010e-03,	+1.537123364057380e-01,	+2.980195353316001e-01,	-1.234801827882720e-03,	+1.537127937415272e-01,	0.875723389602112,	0.640159227416834
352372,	+2.980184246078520e-01,	-1.389794289713030e-03,	+1.540471148512260e-01,	+2.980190985796176e-01,	-1.388531610834750e-03,	+1.540473094946541e-01,	0.873177053062818,	0.640163779346623
352421,	+2.980178603089720e-01,	-1.549584345084390e-03,	+1.543771939006020e-01,	+2.980185371093538e-01,	-1.548509862746646e-03,	+1.543773026539861e-01,	0.870639146109997,	0.640168097015153
352470,	+2.980171485757050e-01,	-1.717332486379720e-03,	+1.547057759925740e-01,	+2.980178234108101e-01,	-1.716129865442411e-03,	+1.547059132524223e-01,	0.868085164834183,	0.640172055765829
352519,	+2.980162742255790e-01,	-1.893721261244290e-03,	+1.550340542215980e-01,	+2.980169487583971e-01,	-1.892513166750114e-03,	+1.550341734132558e-01,	0.865504272478343,	0.640175889027693
352568,	+2.980152312452150e-01,	-2.076110182282900e-03,	+1.553574341011720e-01,	+2.980158891221914e-01,	-2.075302177692529e-03,	+1.553572996310137e-01,	0.862932367082565,	0.640179304167304
352617,	+2.980140044589880e-01,	-2.265192874388870e-03,	+1.556773577877380e-01,	+2.980146922011707e-01,	-2.264430623785609e-03,	+1.556771734620076e-01,	0.860357432714230,	0.640182941743282
352666,	+2.980125713919990e-01,	-2.462374262737520e-03,	+1.559963986581900e-01,	+2.980132542095150e-01,	-2.461349002940870e-03,	+1.559963511756727e-01,	0.857758254500086,	0.640185729686130
352715,	+2.980109248083730e-01,	-2.666410849053520e-03,	+1.563125172979810e-01,	+2.980116071698714e-01,	-2.665783826577685e-03,	+1.563121597879748e-01,	0.855150406037617,	0.640188551788359
352764,	+2.980090470389290e-01,	-2.877530783960600e-03,	+1.566262505357840e-01,	+2.980097395827216e-01,	-2.877065978567154e-03,	+1.566257611131198e-01,	0.852528579386819,	0.640191102658325
352813,	+2.980069161241370e-01,	-3.096399831748040e-03,	+1.569385698041330e-01,	+2.980076053191729e-01,	-3.095747965874106e-03,	+1.569381822795203e-01,	0.849883769849138,	0.640192995242330
352862,	+2.980045321849450e-01,	-3.321407582668230e-03,	+1.572472899204330e-01,	+2.980052173411753e-01,	-3.320970817686315e-03,	+1.572466736495824e-01,	0.847233730614476,	0.640194763598312
352911,	+2.980018720882820e-01,	-3.553327747892480e-03,	+1.575535317388900e-01,	+2.980025077901668e-01,	-3.553041592259291e-03,	+1.575527498487324e-01,	0.844567545621302,	0.640195580883144
352960,	+2.979989247889040e-01,	-3.791812002376530e-03,	+1.578569687542250e-01,	+2.979996406617792e-01,	-3.791356306851538e-03,	+1.578563115848438e-01,	0.841887240347962,	0.640197601610485
353009,	+2.979956813751410e-01,	-4.036271387147840e-03,	+1.581569619655590e-01,	+2.979963703974123e-01,	-4.035965696503429e-03,	+1.581560849284472e-01,	0.839198030525449,	0.640198092957993
353058,	+2.979921089393270e-01,	-4.287776624531530e-03,	+1.584548341280720e-01,	+2.979927969430249e-01,	-4.287579279131429e-03,	+1.584538444927998e-01,	0.836486016730020,	0.640198534728580
353107,	+2.979882079147070e-01,	-4.545216722568050e-03,	+1.587493634925130e-01,	+2.979889226612131e-01,	-4.544760050688041e-03,	+1.587485475038845e-01,	0.833762094505778,	0.640198718705670
353156,	+2.979839499912750e-01,	-4.809232712629700e-03,	+1.590413123896440e-01,	+2.979846396606118e-01,	-4.808979425230102e-03,	+1.590402485440599e-01,	0.831017345913364,	0.640198222342631
353205,	+2.979793252312440e-01,	-5.079349499597020e-03,	+1.593302179631510e-01,	+2.979800156124247e-01,	-5.079054959960009e-03,	+1.593291411778704e-01,	0.828256101925062,	0.640197474794337
353254,	+2.979743243478580e-01,	-5.355393804905340e-03,	+1.596159866554320e-01,	+2.979750442989897e-01,	-5.354899238546076e-03,	+1.596150499342161e-01,	0.825479274442615,	0.640196628149275
353303,	+2.979689277020770e-01,	-5.637526816010770e-03,	+1.598988595885540e-01,	+2.979696191930926e-01,	-5.637170404722199e-03,	+1.598977287864584e-01,	0.822684183025206,	0.640195021800107
353352,	+2.979631406022160e-01,	-5.924706103033670e-03,	+1.601779738832500e-01,	+2.979638297965495e-01,	-5.924158453716027e-03,	+1.601770019954167e-01,	0.819880145044665,	0.640193073972104
353401,	+2.979569333844270e-01,	-6.217751858781530e-03,	+1.604541319834420e-01,	+2.979576374964726e-01,	-6.217216692449989e-03,	+1.604530819272145e-01,	0.817058588371503,	0.640191356000461
353450,	+2.979502966272880e-01,	-6.516061641529540e-03,	+1.607269814776400e-01,	+2.979509832705552e-01,	-6.515441834671202e-03,	+1.607259461569086e-01,	0.814223942051465,	0.640188728908802
353499,	+2.979432153266270e-01,	-6.819797548063050e-03,	+1.609967886161440e-01,	+2.979439268202740e-01,	-6.819014573064112e-03,	+1.609958928242446e-01,	0.811373408423399,	0.640186241922719
353548,	+2.979356913877410e-01,	-7.128234500231390e-03,	+1.612630050204390e-01,	+2.979363970910694e-01,	-7.127500754522906e-03,	+1.612620178722408e-01,	0.808512834963751,	0.640183373265333
353597,	+2.979277025041030e-01,	-7.441608970456160e-03,	+1.615260288310100e-01,	+2.979284105066820e-01,	-7.440580323044779e-03,	+1.615253190261006e-01,	0.805639089635843,	0.640179804154305
353646,	+2.979192436585830e-01,	-7.759632579606210e-03,	+1.617857023934680e-01,	+2.979199554147088e-01,	-7.758693359490057e-03,	+1.617848416989767e-01,	0.802753234589198,	0.640176618847259
353695,	+2.979102975076030e-01,	-8.082312793225259e-03,	+1.620422682534640e-01,	+2.979110038332966e-01,	-8.081181851200457e-03,	+1.620416064782353e-01,	0.799854062492399,	0.640172522371347
353744,	+2.979008537206250e-01,	-8.409720482177811e-03,	+1.622959044764820e-01,	+2.979015647160772e-01,	-8.408579556924697e-03,	+1.622951943407953e-01,	0.796939637577938,	0.640168699269041
353793,	+2.978909024714380e-01,	-8.741800511834730e-03,	+1.625466671493890e-01,	+2.978916237029209e-01,	-8.740534446583667e-03,	+1.625460956364019e-01,	0.794009360390658,	0.640164576521270
353842,	+2.978804391829320e-01,	-9.078173091374320e-03,	+1.627944653638420e-01,	+2.978811633024221e-01,	-9.076839511930673e-03,	+1.627939453523217e-01,	0.791065170878746,	0.640160321209393
353891,	+2.978694675467260e-01,	-9.418272076523690e-03,	+1.630390026469360e-01,	+2.978701880286142e-01,	-9.416849023016545e-03,	+1.630385722647431e-01,	0.788110838886435,	0.640155796884032
353940,	+2.978579787687440e-01,	-9.762178449991060e-03,	+1.632805534285790e-01,	+2.978587046734550e-01,	-9.760644595391216e-03,	+1.632802304507233e-01,	0.785144143203746,	0.640151290391015
353989,	+2.978459665596700e-01,	-1.010955517862040e-02,	+1.635190342028820e-01,	+2.978466979901613e-01,	-1.010795714123721e-02,	+1.635187686519269e-01,	0.782166471380022,	0.640146773585401
354038,	+2.978333746732990e-01,	-1.046131227422070e-02,	+1.637552572617790e-01,	+2.978341054177603e-01,	-1.045961190773818e-02,	+1.637551212855191e-01,	0.779168609373889,	0.640141766176370
354087,	+2.978202221184570e-01,	-1.081695533965300e-02,	+1.639889723704090e-01,	+2.978209609127974e-01,	-1.081519195119931e-02,	+1.639889083594074e-01,	0.776153586360904,	0.640136972118233
354136,	+2.978065511481440e-01,	-1.117536264388640e-02,	+1.642196294814950e-01,	+2.978072989836534e-01,	-1.117346277867125e-02,	+1.642196808652202e-01,	0.773130332755074,	0.640132165874777
354185,	+2.977923360905710e-01,	-1.153682523346640e-02,	+1.644474604450230e-01,	+2.977931003011979e-01,	-1.153484562510527e-02,	+1.644476164876246e-01,	0.770095659687381,	0.640127663503469
354234,	+2.977774797568600e-01,	-1.190286176952760e-02,	+1.646735244779570e-01,	+2.977782191788013e-01,	-1.190078971094299e-02,	+1.646738359265149e-01,	0.767036886873746,	0.640122288696415
354283,	+2.977619628100140e-01,	-1.227341603734080e-02,	+1.648978258602850e-01,	+2.977627039562659e-01,	-1.227122121195475e-02,	+1.648982863937258e-01,	0.763954773301173,	0.640116923990639
354332,	+2.977457942924320e-01,	-1.264834909846220e-02,	+1.651203226062310e-01,	+2.977465106700964e-01,	-1.264609293590335e-02,	+1.651209266005779e-01,	0.760849892435469,	0.640111288611957
354381,	+2.977289222016080e-01,	-1.302888023262590e-02,	+1.653418205268880e-01,	+2.977296730908692e-01,	-1.302645096016692e-02,	+1.653426479762941e-01,	0.757712857621704,	0.640106320882169
354430,	+2.977112362380860e-01,	-1.341634784041890e-02,	+1.655630876740100e-01,	+2.977119878016937e-01,	-1.341388144553876e-02,	+1.655639689104003e-01,	0.754532046816160,	0.640101193232629
